direction,speed,time
0.12577288150787355,0.13,2020-03-09 11:32:06.827167
0.1147273600101471,0.13,2020-03-09 11:32:06.836524
0.10515326857566834,0.13,2020-03-09 11:32:06.845538
0.1,0.13,2020-03-09 11:32:06.856435
0.1,0.15,2020-03-09 11:32:06.923858
0.10662687718868256,0.15,2020-03-09 11:32:07.066032
0.1147273600101471,0.15,2020-03-09 11:32:07.077578
0.12356464862823487,0.15,2020-03-09 11:32:07.086789
0.13534697294235232,0.15,2020-03-09 11:32:07.100317
0.15000000000000002,0.15,2020-03-09 11:32:07.111298
0.15066464953124525,0.15,2020-03-09 11:32:07.135644
0.17128426283597947,0.15,2020-03-09 11:32:07.146063
0.17128426283597947,0.13,2020-03-09 11:32:07.158092
0.192638498544693,0.13,2020-03-09 11:32:07.167046
0.2,0.13,2020-03-09 11:32:07.177073
0.19190387427806854,0.13,2020-03-09 11:32:07.246614
0.16907384991645813,0.13,2020-03-09 11:32:07.257920
0.15000000000000002,0.13,2020-03-09 11:32:07.268011
0.14418208226561546,0.13,2020-03-09 11:32:07.306106
0.13461017012596133,0.13,2020-03-09 11:32:07.314874
0.12503607720136645,0.13,2020-03-09 11:32:07.326713
0.11840920150279999,0.13,2020-03-09 11:32:07.342883
0.1147273600101471,0.13,2020-03-09 11:32:07.353168
0.10957191288471223,0.13,2020-03-09 11:32:07.367085
0.10589007139205933,0.13,2020-03-09 11:32:07.377376
0.10589007139205933,0.15,2020-03-09 11:32:07.386784
0.10441646575927735,0.15,2020-03-09 11:32:07.398984
0.1036818414926529,0.15,2020-03-09 11:32:07.411159
0.10294503569602967,0.15,2020-03-09 11:32:07.496660
0.10220823287963868,0.15,2020-03-09 11:32:07.506266
0.10147142708301544,0.15,2020-03-09 11:32:07.546535
0.10220823287963868,0.15,2020-03-09 11:32:07.559135
0.10147142708301544,0.15,2020-03-09 11:32:07.575846
0.10220823287963868,0.15,2020-03-09 11:32:07.589293
0.10147142708301544,0.15,2020-03-09 11:32:07.605198
0.10220823287963868,0.15,2020-03-09 11:32:07.617603
0.10220823287963868,0.13,2020-03-09 11:32:07.634630
0.10073462426662445,0.13,2020-03-09 11:32:07.645217
0.1,0.13,2020-03-09 11:32:07.657526
0.10073462426662445,0.13,2020-03-09 11:32:07.715820
0.10147142708301544,0.13,2020-03-09 11:32:07.748871
0.10441646575927735,0.13,2020-03-09 11:32:07.758784
0.108098304271698,0.13,2020-03-09 11:32:07.769258
0.11104552149772645,0.13,2020-03-09 11:32:07.782311
0.11840920150279999,0.13,2020-03-09 11:32:07.791201
0.12577288150787355,0.13,2020-03-09 11:32:07.805319
0.13239975720643998,0.13,2020-03-09 11:32:07.815198
0.13239975720643998,0.15,2020-03-09 11:32:07.825400
0.137555205821991,0.15,2020-03-09 11:32:07.836886
0.14271065369248392,0.15,2020-03-09 11:32:07.846247
0.14786392226815226,0.15,2020-03-09 11:32:07.856082
0.14933753036893904,0.15,2020-03-09 11:32:07.867110
0.15000000000000002,0.15,2020-03-09 11:32:07.877384
0.13681840151548386,0.15,2020-03-09 11:32:08.076465
0.13681840151548386,0.13,2020-03-09 11:32:08.087667
0.11840920150279999,0.13,2020-03-09 11:32:08.097634
0.10441646575927735,0.13,2020-03-09 11:32:08.112342
0.1,0.13,2020-03-09 11:32:08.123272
0.10220823287963868,0.13,2020-03-09 11:32:08.316425
0.10662687718868256,0.13,2020-03-09 11:32:08.326096
0.10662687718868256,0.15,2020-03-09 11:32:08.336944
0.11030871570110322,0.15,2020-03-09 11:32:08.350094
0.1147273600101471,0.15,2020-03-09 11:32:08.361000
0.11546416580677032,0.15,2020-03-09 11:32:08.370738
0.11840920150279999,0.15,2020-03-09 11:32:08.382963
0.12135423719882965,0.15,2020-03-09 11:32:08.392824
0.12650968581438066,0.15,2020-03-09 11:32:08.407743
0.1331365615129471,0.15,2020-03-09 11:32:08.420743
0.14123704582452776,0.15,2020-03-09 11:32:08.433283
0.14639249406754973,0.15,2020-03-09 11:32:08.445513
0.15000000000000002,0.15,2020-03-09 11:32:08.454446
0.16465520560741426,0.15,2020-03-09 11:32:08.488521
0.17938474714756014,0.15,2020-03-09 11:32:08.503685
0.19337530434131622,0.15,2020-03-09 11:32:08.513273
0.2,0.15,2020-03-09 11:32:08.524555
0.2,0.13,2020-03-09 11:32:08.564982
0.19484891295433046,0.13,2020-03-09 11:32:08.606357
0.17128426283597947,0.13,2020-03-09 11:32:08.616299
0.15000000000000002,0.13,2020-03-09 11:32:08.628777
0.14860072629526258,0.13,2020-03-09 11:32:08.675560
0.14344745799899103,0.13,2020-03-09 11:32:08.687974
0.13608159720897675,0.13,2020-03-09 11:32:08.697622
0.1279811128973961,0.13,2020-03-09 11:32:08.707366
0.11767239570617677,0.13,2020-03-09 11:32:08.720966
0.108098304271698,0.13,2020-03-09 11:32:08.730771
0.1,0.13,2020-03-09 11:32:08.741856
0.1,0.15,2020-03-09 11:32:08.774496
0.1036818414926529,0.15,2020-03-09 11:32:08.867035
0.1036818414926529,0.13,2020-03-09 11:32:08.878044
0.10736368000507356,0.13,2020-03-09 11:32:08.887510
0.11030871570110322,0.13,2020-03-09 11:32:08.901151
0.11325375139713288,0.13,2020-03-09 11:32:08.911066
0.11546416580677032,0.13,2020-03-09 11:32:08.926210
0.11840920150279999,0.13,2020-03-09 11:32:08.935544
0.12282784581184387,0.13,2020-03-09 11:32:08.946377
0.13092833012342453,0.13,2020-03-09 11:32:08.958691
0.14197385013103486,0.13,2020-03-09 11:32:08.968397
0.15000000000000002,0.13,2020-03-09 11:32:08.979528
0.15000000000000002,0.15,2020-03-09 11:32:09.045078
0.1471292981877923,0.15,2020-03-09 11:32:09.555623
0.14344745799899103,0.15,2020-03-09 11:32:09.566592
0.13681840151548386,0.15,2020-03-09 11:32:09.576434
0.1331365615129471,0.15,2020-03-09 11:32:09.589974
0.12650968581438066,0.15,2020-03-09 11:32:09.599748
0.12135423719882965,0.15,2020-03-09 11:32:09.614505
0.11546416580677032,0.15,2020-03-09 11:32:09.626202
0.10736368000507356,0.15,2020-03-09 11:32:09.637539
0.10147142708301544,0.15,2020-03-09 11:32:09.649441
0.1,0.15,2020-03-09 11:32:09.659822
0.1,0.13,2020-03-09 11:32:09.684317
0.10441646575927735,0.13,2020-03-09 11:32:09.876422
0.10441646575927735,0.15,2020-03-09 11:32:09.888721
0.12135423719882965,0.15,2020-03-09 11:32:09.898668
0.14565569013357163,0.15,2020-03-09 11:32:09.912693
0.15000000000000002,0.15,2020-03-09 11:32:09.925639
0.1617101699113846,0.15,2020-03-09 11:32:09.938428
0.1823297828435898,0.15,2020-03-09 11:32:09.947425
0.19558571577072145,0.15,2020-03-09 11:32:09.958186
0.2,0.15,2020-03-09 11:32:09.970747
0.2,0.13,2020-03-09 11:32:10.014068
0.18748522996902467,0.13,2020-03-09 11:32:10.066488
0.16465520560741426,0.13,2020-03-09 11:32:10.078205
0.15000000000000002,0.13,2020-03-09 11:32:10.087576
0.14418208226561546,0.13,2020-03-09 11:32:10.115571
0.12945472151041032,0.13,2020-03-09 11:32:10.128531
0.11914600431919098,0.13,2020-03-09 11:32:10.138574
0.11178232431411744,0.13,2020-03-09 11:32:10.148709
0.10294503569602967,0.13,2020-03-09 11:32:10.162016
0.1,0.13,2020-03-09 11:32:10.172235
0.1,0.15,2020-03-09 11:32:10.234265
0.10957191288471223,0.15,2020-03-09 11:32:10.296475
0.11914600431919098,0.15,2020-03-09 11:32:10.308158
0.12503607720136645,0.15,2020-03-09 11:32:10.318980
0.12503607720136645,0.13,2020-03-09 11:32:10.332335
0.12650968581438066,0.13,2020-03-09 11:32:10.343141
0.12577288150787355,0.13,2020-03-09 11:32:10.356411
0.12650968581438066,0.13,2020-03-09 11:32:10.366193
0.13092833012342453,0.13,2020-03-09 11:32:10.376375
0.13608159720897675,0.13,2020-03-09 11:32:10.388186
0.14344745799899103,0.13,2020-03-09 11:32:10.397901
0.14933753036893904,0.13,2020-03-09 11:32:10.408754
0.15000000000000002,0.13,2020-03-09 11:32:10.421981
0.15000000000000002,0.15,2020-03-09 11:32:10.454543
0.14860072629526258,0.15,2020-03-09 11:32:10.485473
0.14344745799899103,0.15,2020-03-09 11:32:10.497137
0.13681840151548386,0.15,2020-03-09 11:32:10.507336
0.13166513293981552,0.15,2020-03-09 11:32:10.522714
0.11693559288978578,0.15,2020-03-09 11:32:10.533048
0.11693559288978578,0.13,2020-03-09 11:32:10.546557
0.1,0.13,2020-03-09 11:32:10.555630
0.1,0.15,2020-03-09 11:32:10.695427
0.12282784581184387,0.15,2020-03-09 11:32:10.707013
0.15000000000000002,0.15,2020-03-09 11:32:10.717930
0.15000000000000002,0.13,2020-03-09 11:32:10.795408
0.15000000000000002,0.15,2020-03-09 11:32:11.015492
0.15000000000000002,0.13,2020-03-09 11:33:15.577100
0.14639249406754973,0.13,2020-03-09 11:33:15.670797
0.13902881368994713,0.13,2020-03-09 11:33:15.682059
0.1331365615129471,0.13,2020-03-09 11:33:15.692059
0.1279811128973961,0.13,2020-03-09 11:33:15.706568
0.12503607720136645,0.13,2020-03-09 11:33:15.716365
0.12061743438243866,0.13,2020-03-09 11:33:15.726436
0.11767239570617677,0.13,2020-03-09 11:33:15.737914
0.11325375139713288,0.13,2020-03-09 11:33:15.746261
0.10736368000507356,0.13,2020-03-09 11:33:15.755589
0.10515326857566834,0.13,2020-03-09 11:33:15.768243
0.1,0.13,2020-03-09 11:33:15.778737
0.1,0.15,2020-03-09 11:33:15.788074
0.10736368000507356,0.15,2020-03-09 11:33:15.829633
0.11693559288978578,0.15,2020-03-09 11:33:15.841169
0.12282784581184387,0.15,2020-03-09 11:33:15.851306
0.1405002422630787,0.15,2020-03-09 11:33:15.863692
0.15000000000000002,0.15,2020-03-09 11:33:15.874699
0.15000000000000002,0.13,2020-03-09 11:33:15.891672
0.12945472151041032,0.13,2020-03-09 11:33:16.009277
0.12503607720136645,0.13,2020-03-09 11:33:16.022131
0.12135423719882965,0.13,2020-03-09 11:33:16.032661
0.11988062858581544,0.13,2020-03-09 11:33:16.046059
0.11840920150279999,0.13,2020-03-09 11:33:16.057160
0.11693559288978578,0.13,2020-03-09 11:33:16.069568
0.11546416580677032,0.13,2020-03-09 11:33:16.079918
0.1147273600101471,0.13,2020-03-09 11:33:16.089619
0.11399055719375611,0.13,2020-03-09 11:33:16.101688
0.11399055719375611,0.15,2020-03-09 11:33:16.118529
0.11325375139713288,0.15,2020-03-09 11:33:16.136638
0.11251694858074189,0.15,2020-03-09 11:33:16.150895
0.11325375139713288,0.15,2020-03-09 11:33:16.163849
0.11546416580677032,0.15,2020-03-09 11:33:16.301210
0.12061743438243866,0.15,2020-03-09 11:33:16.313622
0.12282784581184387,0.15,2020-03-09 11:33:16.324825
0.12724648863077165,0.15,2020-03-09 11:33:16.339123
0.13092833012342453,0.15,2020-03-09 11:33:16.349017
0.1338733658194542,0.15,2020-03-09 11:33:16.362461
0.13534697294235232,0.15,2020-03-09 11:33:16.372075
0.13681840151548386,0.15,2020-03-09 11:33:16.382087
0.13902881368994713,0.15,2020-03-09 11:33:16.396210
0.1397634379565716,0.15,2020-03-09 11:33:16.408933
0.1397634379565716,0.13,2020-03-09 11:33:16.439711
0.1382920101284981,0.13,2020-03-09 11:33:16.449126
0.13681840151548386,0.13,2020-03-09 11:33:16.461354
0.13608159720897675,0.13,2020-03-09 11:33:16.470054
0.13681840151548386,0.13,2020-03-09 11:33:16.479307
0.137555205821991,0.13,2020-03-09 11:33:16.490533
0.14860072629526258,0.13,2020-03-09 11:33:16.500303
0.15000000000000002,0.13,2020-03-09 11:33:16.510490
0.15066464953124525,0.13,2020-03-09 11:33:16.550341
0.15876513421535493,0.13,2020-03-09 11:33:16.561065
0.16465520560741426,0.13,2020-03-09 11:33:16.570136
0.17128426283597947,0.13,2020-03-09 11:33:16.581955
0.1764375299215317,0.13,2020-03-09 11:33:16.591206
0.1764375299215317,0.15,2020-03-09 11:33:16.600190
0.17938474714756014,0.15,2020-03-09 11:33:16.611973
0.18012154996395113,0.15,2020-03-09 11:33:16.620738
0.17938474714756014,0.15,2020-03-09 11:33:16.629796
0.1771743357181549,0.15,2020-03-09 11:33:16.641557
0.17202106714248658,0.15,2020-03-09 11:33:16.650699
0.16539200991392136,0.15,2020-03-09 11:33:16.660973
0.15655472204089166,0.15,2020-03-09 11:33:16.673065
0.15000000000000002,0.15,2020-03-09 11:33:16.682310
0.14491888619959356,0.15,2020-03-09 11:33:17.398767
0.1405002422630787,0.15,2020-03-09 11:33:17.413447
0.137555205821991,0.15,2020-03-09 11:33:17.424951
0.13608159720897675,0.15,2020-03-09 11:33:17.438752
0.13534697294235232,0.15,2020-03-09 11:33:17.450999
0.13608159720897675,0.15,2020-03-09 11:33:17.469583
0.13608159720897675,0.13,2020-03-09 11:33:17.480589
0.13534697294235232,0.13,2020-03-09 11:33:17.493069
0.13608159720897675,0.13,2020-03-09 11:33:17.502846
0.13534697294235232,0.13,2020-03-09 11:33:17.515157
0.13608159720897675,0.13,2020-03-09 11:33:17.529843
0.137555205821991,0.13,2020-03-09 11:33:17.552038
0.13902881368994713,0.13,2020-03-09 11:33:17.562747
0.14271065369248392,0.13,2020-03-09 11:33:17.572768
0.14418208226561546,0.13,2020-03-09 11:33:17.585377
0.1471292981877923,0.13,2020-03-09 11:33:17.595601
0.14860072629526258,0.13,2020-03-09 11:33:17.607970
0.14860072629526258,0.15,2020-03-09 11:33:17.621433
0.14933753036893904,0.15,2020-03-09 11:33:17.633021
0.15000000000000002,0.15,2020-03-09 11:33:17.645040
0.15508329384028913,0.15,2020-03-09 11:34:07.952939
0.17054745852947234,0.15,2020-03-09 11:34:07.965782
0.18748522996902467,0.15,2020-03-09 11:34:07.976182
0.19558571577072145,0.15,2020-03-09 11:34:07.988939
0.19853075146675112,0.15,2020-03-09 11:34:07.999720
0.2,0.15,2020-03-09 11:34:08.009882
0.19484891295433046,0.15,2020-03-09 11:34:08.122088
0.1815929800271988,0.15,2020-03-09 11:34:08.131776
0.16097336634993553,0.15,2020-03-09 11:34:08.142028
0.15000000000000002,0.15,2020-03-09 11:34:08.153899
0.14639249406754973,0.15,2020-03-09 11:34:08.192107
0.13534697294235232,0.15,2020-03-09 11:34:08.202430
0.12135423719882965,0.15,2020-03-09 11:34:08.215466
0.108098304271698,0.15,2020-03-09 11:34:08.226180
0.1,0.15,2020-03-09 11:34:08.235592
0.10662687718868256,0.15,2020-03-09 11:34:08.363841
0.12945472151041032,0.15,2020-03-09 11:34:08.374411
0.15000000000000002,0.15,2020-03-09 11:34:08.384924
0.13902881368994713,0.15,2020-03-09 11:34:18.611891
0.13019152581691742,0.15,2020-03-09 11:34:18.623400
0.12577288150787355,0.15,2020-03-09 11:34:18.632179
0.12650968581438066,0.15,2020-03-09 11:34:18.663039
0.12724648863077165,0.15,2020-03-09 11:34:18.713559
0.13019152581691742,0.15,2020-03-09 11:34:18.722166
0.1338733658194542,0.15,2020-03-09 11:34:18.732915
0.13902881368994713,0.15,2020-03-09 11:34:18.744699
0.14860072629526258,0.15,2020-03-09 11:34:18.753447
0.15000000000000002,0.15,2020-03-09 11:34:18.761841
0.15066464953124525,0.15,2020-03-09 11:34:18.953626
0.15000000000000002,0.15,2020-03-09 11:34:18.973302
0.1471292981877923,0.15,2020-03-09 11:34:19.043567
0.137555205821991,0.15,2020-03-09 11:34:19.053668
0.12945472151041032,0.15,2020-03-09 11:34:19.061838
0.12356464862823487,0.15,2020-03-09 11:34:19.074490
0.11988062858581544,0.15,2020-03-09 11:34:19.083771
0.12061743438243866,0.15,2020-03-09 11:34:19.133149
0.12209104001522064,0.15,2020-03-09 11:34:19.142663
0.12577288150787355,0.15,2020-03-09 11:34:19.164942
0.12724648863077165,0.15,2020-03-09 11:34:19.174832
0.13608159720897675,0.15,2020-03-09 11:34:19.183220
0.15000000000000002,0.15,2020-03-09 11:34:19.196477
0.15000000000000002,0.13,2020-03-09 11:34:19.352324
0.15000000000000002,0.15,2020-03-09 11:34:19.682444
0.15000000000000002,0.13,2020-03-09 11:34:20.800687
0.15000000000000002,0.15,2020-03-09 11:34:21.072615
0.15000000000000002,0.13,2020-03-09 11:34:21.242903
0.15000000000000002,0.15,2020-03-09 11:34:22.360788
0.15213825758546592,0.15,2020-03-09 11:34:24.802117
0.17570290565490723,0.15,2020-03-09 11:34:24.813895
0.2,0.15,2020-03-09 11:34:24.825179
0.19411210715770721,0.15,2020-03-09 11:34:25.044434
0.18085617423057557,0.15,2020-03-09 11:34:25.057030
0.16392058283090594,0.15,2020-03-09 11:34:25.066712
0.15000000000000002,0.15,2020-03-09 11:34:25.079820
0.14639249406754973,0.15,2020-03-09 11:34:25.194792
0.12503607720136645,0.15,2020-03-09 11:34:25.206052
0.10073462426662445,0.15,2020-03-09 11:34:25.216160
0.1,0.15,2020-03-09 11:34:25.228504
0.11693559288978578,0.15,2020-03-09 11:34:25.404547
0.14418208226561546,0.15,2020-03-09 11:34:25.416673
0.15000000000000002,0.15,2020-03-09 11:34:25.427810
0.16465520560741426,0.15,2020-03-09 11:34:25.445142
0.19484891295433046,0.15,2020-03-09 11:34:25.455743
0.2,0.15,2020-03-09 11:34:25.468807
0.19558571577072145,0.15,2020-03-09 11:34:25.623298
0.18748522996902467,0.15,2020-03-09 11:34:25.634723
0.1771743357181549,0.15,2020-03-09 11:34:25.645076
0.1624469742178917,0.15,2020-03-09 11:34:25.657587
0.15140145355835558,0.15,2020-03-09 11:34:25.668714
0.15000000000000002,0.15,2020-03-09 11:34:25.678650
0.13019152581691742,0.15,2020-03-09 11:34:25.733131
0.11030871570110322,0.15,2020-03-09 11:34:25.744739
0.1,0.15,2020-03-09 11:34:25.754610
0.12356464862823487,0.15,2020-03-09 11:34:25.913896
0.15000000000000002,0.15,2020-03-09 11:34:25.926202
0.15876513421535493,0.15,2020-03-09 11:34:25.953505
0.16760242283344268,0.15,2020-03-09 11:34:25.964993
0.17275568991899493,0.15,2020-03-09 11:34:25.977935
0.1617101699113846,0.15,2020-03-09 11:34:25.990647
0.15000000000000002,0.15,2020-03-09 11:34:26.005575
0.16465520560741426,0.15,2020-03-09 11:34:26.725237
0.19484891295433046,0.15,2020-03-09 11:34:26.735976
0.2,0.15,2020-03-09 11:34:26.744252
0.19043026864528656,0.15,2020-03-09 11:34:26.894334
0.1779111385345459,0.15,2020-03-09 11:34:26.905777
0.1624469742178917,0.15,2020-03-09 11:34:26.914386
0.15000000000000002,0.15,2020-03-09 11:34:26.928044
0.14565569013357163,0.15,2020-03-09 11:34:26.954990
0.12356464862823487,0.15,2020-03-09 11:34:26.963450
0.10515326857566834,0.15,2020-03-09 11:34:26.973504
0.1,0.15,2020-03-09 11:34:26.985580
0.11546416580677032,0.15,2020-03-09 11:34:27.164717
0.1382920101284981,0.15,2020-03-09 11:34:27.173992
0.15000000000000002,0.15,2020-03-09 11:34:27.183108
0.15213825758546592,0.15,2020-03-09 11:34:27.204334
0.1668656185269356,0.15,2020-03-09 11:34:27.213527
0.1830665856599808,0.15,2020-03-09 11:34:27.225247
0.19558571577072145,0.15,2020-03-09 11:34:27.234625
0.2,0.15,2020-03-09 11:34:27.244843
0.19558571577072145,0.15,2020-03-09 11:34:27.354551
0.18895666003227235,0.15,2020-03-09 11:34:27.365513
0.1815929800271988,0.15,2020-03-09 11:34:27.375111
0.17202106714248658,0.15,2020-03-09 11:34:27.387445
0.15876513421535493,0.15,2020-03-09 11:34:27.396416
0.15000000000000002,0.15,2020-03-09 11:34:27.405405
0.1382920101284981,0.15,2020-03-09 11:34:27.433035
0.11914600431919098,0.15,2020-03-09 11:34:27.446364
0.1036818414926529,0.15,2020-03-09 11:34:27.454560
0.1,0.15,2020-03-09 11:34:27.463490
0.11914600431919098,0.15,2020-03-09 11:34:27.532902
0.13461017012596133,0.15,2020-03-09 11:34:27.544815
0.15000000000000002,0.15,2020-03-09 11:34:27.554345
0.15213825758546592,0.15,2020-03-09 11:34:27.605973
0.16981065422296526,0.15,2020-03-09 11:34:27.615938
0.18748522996902467,0.15,2020-03-09 11:34:27.624598
0.2,0.15,2020-03-09 11:34:27.635996
0.19779394865036012,0.15,2020-03-09 11:34:27.714959
0.19558571577072145,0.15,2020-03-09 11:34:27.725853
0.19190387427806854,0.15,2020-03-09 11:34:27.734007
0.1860116243362427,0.15,2020-03-09 11:34:27.746280
0.17938474714756014,0.15,2020-03-09 11:34:27.755712
0.16981065422296526,0.15,2020-03-09 11:34:27.765816
0.15360968559980392,0.15,2020-03-09 11:34:27.776455
0.15000000000000002,0.15,2020-03-09 11:34:27.784906
0.1668656185269356,0.15,2020-03-09 11:34:28.464151
0.18821985423564913,0.15,2020-03-09 11:34:28.473719
0.2,0.15,2020-03-09 11:34:28.484084
0.17202106714248658,0.15,2020-03-09 11:34:28.614820
0.15000000000000002,0.15,2020-03-09 11:34:28.625462
